"","name","studyName","germplasmDbId","trait","predicted.value","standard.error","upper.Confidence.limit","lower.Confidence.limit","est.status"
"1042","Pio 25R74","VT_Scb_21","100570","FHB.incidence.....",22.0379752391351,7.12645326375327,36.031990225004,8.04396025326611,"Estimable"
"1043","Pio 25R74","VT_Scb_21","100570","FHB.severity.....",11.6666653423362,4.14276371752818,19.8016934412183,3.53163724345398,"Estimable"
"1044","Pio 25R74","VT_Scb_21","100570","Heading.time...Julian.date..JD..",139.33070950076,0.603816446719886,140.516406802262,138.145012199258,"Estimable"
"1045","SY 547","VT_Scb_21","100677","FHB.grain.incidence.....",39.8480430974869,7.20387855965958,53.9940959500334,25.7019902449404,"Estimable"
"1046","SY 547","VT_Scb_21","100677","FHB.incidence.....",13.5765096308354,7.14153417490796,27.6001385759753,-0.447119314304524,"Estimable"
"1047","SY 547","VT_Scb_21","100677","FHB.severity.....",25.0000025042056,4.14276371752835,33.1350306030882,16.8649744053231,"Estimable"
"1048","SY 547","VT_Scb_21","100677","Heading.time...Julian.date..JD..",137.327468625315,0.603803053571191,138.513139627069,136.141797623561,"Estimable"
"1049","SY Viper","VT_Scb_21","100920","FHB.grain.incidence.....",44.8484488688461,7.20214816174289,58.991103787879,30.7057939498131,"Estimable"
"1050","SY Viper","VT_Scb_21","100920","FHB.incidence.....",25.6206980658796,7.13132045575756,39.6242706192125,11.6171255125467,"Estimable"
"1051","SY Viper","VT_Scb_21","100920","FHB.severity.....",30.3333329306565,4.14276371752825,38.4683610295388,22.1983048317742,"Estimable"
"1052","SY Viper","VT_Scb_21","100920","Heading.time...Julian.date..JD..",136.357060328451,0.603791387459853,137.542708421792,135.17141223511,"Estimable"
"1053","SY 100","VT_Scb_21","101014","FHB.grain.incidence.....",49.581160933,7.20409386198766,63.7276365686469,35.4346852973532,"Estimable"
"1054","SY 100","VT_Scb_21","101014","FHB.incidence.....",71.2874838958081,7.14333599323499,85.3146510207041,57.2603167709121,"Estimable"
"1055","SY 100","VT_Scb_21","101014","FHB.severity.....",13.9999994244763,4.14276371752838,22.1350275233589,5.86497132559372,"Estimable"
"1056","SY 100","VT_Scb_21","101014","Heading.time...Julian.date..JD..",140.001254609966,0.603798613712985,141.186916893296,138.815592326636,"Estimable"
"1057","US16-IL-061-074","VT_Scb_21","101077","FHB.grain.incidence.....",6.84362379639195,7.20297016982285,20.9878928694737,-7.30064527668981,"Estimable"
"1058","US16-IL-061-074","VT_Scb_21","101077","FHB.incidence.....",0.693611028268311,7.13520772148376,14.7048168955111,-13.3175948389745,"Estimable"
"1059","US16-IL-061-074","VT_Scb_21","101077","FHB.severity.....",7.00000044761262,4.14276371752831,15.1350285464951,-1.13502765126981,"Estimable"
"1060","US16-IL-061-074","VT_Scb_21","101077","Heading.time...Julian.date..JD..",137.659761554876,0.603785562761707,138.845398210422,136.47412489933,"Estimable"
"1061","AgriMAXX498","VT_Scb_21","240701","FHB.grain.incidence.....",32.4319157848316,7.20424326953685,46.5786848078628,18.2851467618004,"Estimable"
"1062","AgriMAXX498","VT_Scb_21","240701","FHB.incidence.....",18.5394411858183,7.14318558340382,32.5663129551772,4.51256941645947,"Estimable"
"1063","AgriMAXX498","VT_Scb_21","240701","FHB.severity.....",22.6666667966787,4.14276371752838,30.8016948955613,14.5316386977961,"Estimable"
"1064","AgriMAXX498","VT_Scb_21","240701","Heading.time...Julian.date..JD..",136.979095117798,0.603794184746199,138.164748704091,135.793441531505,"Estimable"
"1065","AgriMAXX503","VT_Scb_21","240702","FHB.grain.incidence.....",9.63090249903703,7.20023855997085,23.7698075870073,-4.50800258893325,"Estimable"
"1066","AgriMAXX503","VT_Scb_21","240702","FHB.incidence.....",0.704640169699063,7.12645326607485,14.6986551601268,-13.2893748207287,"Estimable"
"1067","AgriMAXX503","VT_Scb_21","240702","FHB.severity.....",6.99999898182369,4.14276371752818,15.1350270807059,-1.13502911705849,"Estimable"
"1068","AgriMAXX503","VT_Scb_21","240702","Heading.time...Julian.date..JD..",138.00496733766,0.60379863861217,139.190629669884,136.819305005436,"Estimable"
"1069","AgriMAXX505","VT_Scb_21","240703","FHB.grain.incidence.....",25.9058296626952,7.22771004821033,40.0986797361834,11.712979589207,"Estimable"
"1070","AgriMAXX505","VT_Scb_21","240703","FHB.incidence.....",41.9932290947557,7.14009925059053,56.0140403195432,27.9724178699682,"Estimable"
"1071","AgriMAXX505","VT_Scb_21","240703","FHB.severity.....",7.99999901909522,4.14276374913633,16.1350271800454,-0.135029141855,"Estimable"
"1072","AgriMAXX505","VT_Scb_21","240703","Heading.time...Julian.date..JD..",138.349847323508,0.605269462054301,139.538397870181,137.161296776834,"Estimable"
"1073","H7W20","VT_Scb_21","240726","FHB.grain.incidence.....",45.9190430560758,7.19941329398671,60.0563275925428,31.7817585196087,"Estimable"
"1074","H7W20","VT_Scb_21","240726","FHB.incidence.....",11.3599181514324,7.12562353899864,25.3523038302364,-2.63246752737167,"Estimable"
"1075","H7W20","VT_Scb_21","240726","FHB.severity.....",12.6666703578708,4.14276371752817,20.801698456753,4.53164225898869,"Estimable"
"1076","H7W20","VT_Scb_21","240726","Heading.time...Julian.date..JD..",137.979583852176,0.603794120633197,139.165237312573,136.79393039178,"Estimable"
"1077","H7W30","VT_Scb_21","240727","FHB.grain.incidence.....",20.2788611507378,7.20331548689165,34.423808313194,6.13391398828156,"Estimable"
"1078","H7W30","VT_Scb_21","240727","FHB.incidence.....",27.0660234367614,7.13388187994245,41.0746257864182,13.0574210871045,"Estimable"
"1079","H7W30","VT_Scb_21","240727","FHB.severity.....",32.9999996006875,4.1427637175283,41.1350276995699,24.8649715018051,"Estimable"
"1080","H7W30","VT_Scb_21","240727","Heading.time...Julian.date..JD..",136.664440965429,0.603785589494882,137.85007767347,135.478804257388,"Estimable"
"1081","H7W40","VT_Scb_21","240728","FHB.grain.incidence.....",8.18566230312507,7.20387199519491,22.3317022652177,-5.96037765896756,"Estimable"
"1082","H7W40","VT_Scb_21","240728","FHB.incidence.....",8.8573321808895,7.14397446647411,22.8857530576513,-5.17108869587232,"Estimable"
"1083","H7W40","VT_Scb_21","240728","FHB.severity.....",17.999999322368,4.14276371752836,26.1350274212505,9.86497122348546,"Estimable"
"1084","H7W40","VT_Scb_21","240728","Heading.time...Julian.date..JD..",132.000750750504,0.603789917951628,133.186395958213,130.815105542795,"Estimable"
"1085","KWS291","VT_Scb_21","240736","FHB.grain.incidence.....",52.4864401611816,7.20770240519487,66.6400017912005,38.3328785311628,"Estimable"
"1086","KWS291","VT_Scb_21","240736","FHB.incidence.....",58.660522475152,7.15732669306269,72.7151627421294,44.6058822081746,"Estimable"
"1087","KWS291","VT_Scb_21","240736","FHB.severity.....",14.0000017081145,4.14276371752851,22.1350298069973,5.86497360923167,"Estimable"
"1088","KWS291","VT_Scb_21","240736","Heading.time...Julian.date..JD..",139.67572425026,0.603794303472109,140.861378069692,138.490070430828,"Estimable"
"1089","MI16R0720","VT_Scb_21","240760","FHB.grain.incidence.....",37.5989904196596,7.20229403241643,51.741931780814,23.4560490585052,"Estimable"
"1090","MI16R0720","VT_Scb_21","240760","FHB.incidence.....",31.4552028645328,7.131905453247,45.4599241609123,17.4504815681532,"Estimable"
"1091","MI16R0720","VT_Scb_21","240760","FHB.severity.....",39.999997863783,4.14276371752826,48.1350259626654,31.8649697649007,"Estimable"
"1092","MI16R0720","VT_Scb_21","240760","Heading.time...Julian.date..JD..",136.342907528028,0.603785604379973,137.528544265298,135.157270790758,"Estimable"
"1093","MI16R0906","VT_Scb_21","240763","FHB.grain.incidence.....",70.1205176181606,7.20211539353799,84.2631081911952,55.9779270451261,"Estimable"
"1094","MI16R0906","VT_Scb_21","240763","FHB.incidence.....",69.5368026140154,7.1321977956469,83.5420979749083,55.5315072531224,"Estimable"
"1095","MI16R0906","VT_Scb_21","240763","FHB.severity.....",60.6666673577293,4.14276371752826,68.8016954566116,52.5316392588469,"Estimable"
"1096","MI16R0906","VT_Scb_21","240763","Heading.time...Julian.date..JD..",138.343171452996,0.603803228473051,139.5288427982,137.157500107792,"Estimable"
"1097","KWS338","VT_Scb_21","280816","FHB.grain.incidence.....",8.72902368459376,7.2248659129778,22.9162888100591,-5.45824144087154,"Estimable"
"1098","KWS338","VT_Scb_21","280816","FHB.incidence.....",5.1950067373619,7.12791725863799,19.1918965286351,-8.80188305391132,"Estimable"
"1099","KWS338","VT_Scb_21","280816","FHB.severity.....",11.6666689502897,4.14276374913618,19.8016971112396,3.53164078933973,"Estimable"
"1100","KWS338","VT_Scb_21","280816","Heading.time...Julian.date..JD..",137.324924098942,0.605329023237372,138.513591604228,136.136256593656,"Estimable"
"1101","KWS340","VT_Scb_21","280817","FHB.grain.incidence.....",41.4789148449553,7.2006407834182,55.6186097677482,27.3392199221623,"Estimable"
"1102","KWS340","VT_Scb_21","280817","FHB.incidence.....",10.2476990584316,7.12814214929258,24.2450304611311,-3.74963234426801,"Estimable"
"1103","KWS340","VT_Scb_21","280817","FHB.severity.....",24.9999995418945,4.1427637175282,33.1350276407767,16.8649714430122,"Estimable"
"1104","KWS340","VT_Scb_21","280817","Heading.time...Julian.date..JD..",137.666567773992,0.603798868276723,138.852230557202,136.480904990782,"Estimable"
"1105","KWS361","VT_Scb_21","280823","FHB.grain.incidence.....",17.0383707283648,7.20182808253477,31.1803971168974,2.89634433983211,"Estimable"
"1106","KWS361","VT_Scb_21","280823","FHB.incidence.....",8.36027716751633,7.13520770031302,22.3714829931868,-5.65092865815411,"Estimable"
"1107","KWS361","VT_Scb_21","280823","FHB.severity.....",9.33333426591897,4.14276371752829,17.4683623648014,1.19830616703657,"Estimable"
"1108","KWS361","VT_Scb_21","280823","Heading.time...Julian.date..JD..",137.333797658431,0.603816374394838,138.519494817911,136.148100498952,"Estimable"
"1109","D480W","VT_Scb_21","283058","FHB.grain.incidence.....",14.8811302753482,7.20087831091394,29.0212916241756,0.740968926520907,"Estimable"
"1110","D480W","VT_Scb_21","283058","FHB.incidence.....",5.19185649668153,7.12986496486957,19.1925709436683,-8.80885795030528,"Estimable"
"1111","D480W","VT_Scb_21","283058","FHB.severity.....",9.33333511740393,4.14276371752822,17.4683632162862,1.19830701852166,"Estimable"
"1112","D480W","VT_Scb_21","283058","Heading.time...Julian.date..JD..",137.303908160559,0.603785541116115,138.4895447736,136.118271547518,"Estimable"
"1113","D499W","VT_Scb_21","283059","FHB.grain.incidence.....",17.5337156155428,7.22636607017443,31.7239265573228,3.3435046737627,"Estimable"
"1114","D499W","VT_Scb_21","283059","FHB.incidence.....",4.70171428831191,7.12743920418153,18.6976653375517,-9.29423676092791,"Estimable"
"1115","D499W","VT_Scb_21","283059","FHB.severity.....",9.33333508691423,4.14276374913619,17.4683632478642,1.19830692596429,"Estimable"
"1116","D499W","VT_Scb_21","283059","Heading.time...Julian.date..JD..",138.684290325699,0.605322887811792,139.872945783023,137.495634868374,"Estimable"
"1117","DXW2011","VT_Scb_21","283060","FHB.grain.incidence.....",6.7785180375547,7.20294786090897,20.9227433032524,-7.36570722814299,"Estimable"
"1118","DXW2011","VT_Scb_21","283060","FHB.incidence.....",1.70211891961436,7.13864875168663,15.7200818406739,-12.3158440014452,"Estimable"
"1119","DXW2011","VT_Scb_21","283060","FHB.severity.....",7.00000093425776,4.14276371752832,15.1350290331402,-1.1350271646247,"Estimable"
"1120","DXW2011","VT_Scb_21","283060","Heading.time...Julian.date..JD..",137.676384898644,0.603798678367586,138.862047308934,136.490722488354,"Estimable"
"1121","DXW2013","VT_Scb_21","283061","FHB.grain.incidence.....",5.65105232593717,7.20123782419562,19.7919196408412,-8.48981498896686,"Estimable"
"1122","DXW2013","VT_Scb_21","283061","FHB.incidence.....",7.20288780947802,7.13285856121213,21.209480697048,-6.80370507809192,"Estimable"
"1123","DXW2013","VT_Scb_21","283061","FHB.severity.....",9.33333339773617,4.14276371752826,17.4683614966185,1.19830529885382,"Estimable"
"1124","DXW2013","VT_Scb_21","283061","Heading.time...Julian.date..JD..",137.676172943223,0.603811963214838,138.861861440592,136.490484445853,"Estimable"
"1125","DeRaedt 47","VT_Scb_21","283062","FHB.grain.incidence.....",33.3279181705542,7.22809509777697,47.5215243550006,19.1343119861078,"Estimable"
"1126","DeRaedt 47","VT_Scb_21","283062","FHB.incidence.....",14.5368026223681,7.13219795062414,28.5420982875855,0.531506957150743,"Estimable"
"1127","DeRaedt 47","VT_Scb_21","283062","FHB.severity.....",9.33333332768821,4.14276374913625,17.4683614886383,1.19830516673815,"Estimable"
"1128","DeRaedt 47","VT_Scb_21","283062","Heading.time...Julian.date..JD..",138.333575082285,0.605329281083741,139.522243093897,137.144907070673,"Estimable"
"1129","Erisman AM","VT_Scb_21","283066","FHB.grain.incidence.....",1.13796962636757,7.20477145494773,15.2857758321714,-13.0098365794362,"Estimable"
"1130","Erisman AM","VT_Scb_21","283066","FHB.incidence.....",15.4843359597199,7.14576546902465,29.516273777603,1.45239814183686,"Estimable"
"1131","Erisman AM","VT_Scb_21","283066","FHB.severity.....",20.3333327524756,4.14276371752837,28.4683608513581,12.198304653593,"Estimable"
"1132","Erisman AM","VT_Scb_21","283066","Heading.time...Julian.date..JD..",134.331066765694,0.603818106634436,135.516767326723,133.145366204664,"Estimable"
"1133","FS 616","VT_Scb_21","283067","FHB.grain.incidence.....",15.4608730072462,7.20269257668723,29.6045969785282,1.31714903596416,"Estimable"
"1134","FS 616","VT_Scb_21","283067","FHB.incidence.....",4.73269259116883,7.13388187125441,18.7412949237652,-9.27590974142754,"Estimable"
"1135","FS 616","VT_Scb_21","283067","FHB.severity.....",9.33333331579855,4.14276371752829,17.468361414681,1.19830521691615,"Estimable"
"1136","FS 616","VT_Scb_21","283067","Heading.time...Julian.date..JD..",138.31029720319,0.60379425766554,139.495950932673,137.124643473708,"Estimable"
"1137","GV631","VT_Scb_21","283068","Heading.time...Julian.date..JD..",137.03654319509,0.741027847884714,138.491678649495,135.581407740685,"Estimable"
"1138","H7W21","VT_Scb_21","283069","FHB.grain.incidence.....",36.7291687426132,7.20349065575268,50.8744598792141,22.5838776060123,"Estimable"
"1139","H7W21","VT_Scb_21","283069","FHB.incidence.....",31.4843355203989,7.14576546454879,45.5162733294928,17.4523977113049,"Estimable"
"1140","H7W21","VT_Scb_21","283069","FHB.severity.....",18.6666663942988,4.14276371752837,26.8016944931813,10.5316382954162,"Estimable"
"1141","H7W21","VT_Scb_21","283069","Heading.time...Julian.date..JD..",136.665171396167,0.60377684537821,137.850790933633,135.479551858701,"Estimable"
"1142","H7W31","VT_Scb_21","283070","FHB.grain.incidence.....",20.282164933992,7.20113240524627,34.4228252406827,6.14150462730118,"Estimable"
"1143","H7W31","VT_Scb_21","283070","FHB.incidence.....",31.9143682885446,7.12814215535546,45.9116997031496,17.9170368739395,"Estimable"
"1144","H7W31","VT_Scb_21","283070","FHB.severity.....",24.999999570039,4.1427637175282,33.1350276689212,16.8649714711568,"Estimable"
"1145","H7W31","VT_Scb_21","283070","Heading.time...Julian.date..JD..",133.991425059329,0.603794216129973,135.17707870725,132.805771411409,"Estimable"
"1146","KF 809","VT_Scb_21","283073","FHB.grain.incidence.....",23.7774614514508,7.20045987119275,37.9168011220165,9.63812178088505,"Estimable"
"1147","KF 809","VT_Scb_21","283073","FHB.incidence.....",51.3318682481831,7.12495746999953,65.3229459861068,37.3407905102593,"Estimable"
"1148","KF 809","VT_Scb_21","283073","FHB.severity.....",26.3333355213852,4.14276371752816,34.4683636202674,18.198307422503,"Estimable"
"1149","KF 809","VT_Scb_21","283073","Heading.time...Julian.date..JD..",136.352096812382,0.603822810524114,137.537806610307,135.166387014458,"Estimable"
"1150","KF 920","VT_Scb_21","283074","FHB.grain.incidence.....",10.7506794763191,7.20349838844998,24.8959857973993,-3.39462684476114,"Estimable"
"1151","KF 920","VT_Scb_21","283074","FHB.incidence.....",42.5158906424654,7.14040341648423,56.5372991492272,28.4944821357037,"Estimable"
"1152","KF 920","VT_Scb_21","283074","FHB.severity.....",26.6666657439513,4.14276371752834,34.8016938428338,18.5316376450688,"Estimable"
"1153","KF 920","VT_Scb_21","283074","Heading.time...Julian.date..JD..",133.662999854206,0.603798585745782,134.848662082617,132.477337625794,"Estimable"
"1154","KSC 420","VT_Scb_21","283075","FHB.grain.incidence.....",22.0386420652049,7.22771930225947,36.2315103106081,7.84577381980182,"Estimable"
"1155","KSC 420","VT_Scb_21","283075","FHB.incidence.....",30.3993570130479,7.13388200844222,44.4079596150361,16.3907544110597,"Estimable"
"1156","KSC 420","VT_Scb_21","283075","FHB.severity.....",30.3333334132783,4.14276374913627,38.4683615742284,22.1983052523282,"Estimable"
"1157","KSC 420","VT_Scb_21","283075","Heading.time...Julian.date..JD..",136.661646158693,0.605347233768082,137.850349423485,135.472942893902,"Estimable"
"1158","KWS375","VT_Scb_21","283076","FHB.grain.incidence.....",19.8610138518505,7.20157688084901,34.002546962728,5.71948074097288,"Estimable"
"1159","KWS375","VT_Scb_21","283076","FHB.incidence.....",5.20346866858382,7.13219779179622,19.2087640219153,-8.80182668474768,"Estimable"
"1160","KWS375","VT_Scb_21","283076","FHB.severity.....",7.0000006029544,4.14276371752825,15.1350287018367,-1.13502749592793,"Estimable"
"1161","KWS375","VT_Scb_21","283076","Heading.time...Julian.date..JD..",139.660979167941,0.603798799364287,140.846641815829,138.475316520053,"Estimable"
"1162","LCS 3334","VT_Scb_21","283077","FHB.grain.incidence.....",4.39336358926327,7.20547893476706,18.5425590532054,-9.75583187467885,"Estimable"
"1163","LCS 3334","VT_Scb_21","283077","FHB.incidence.....",3.69996183290129,7.1496878201612,17.7396018609236,-10.339678195121,"Estimable"
"1164","LCS 3334","VT_Scb_21","283077","FHB.severity.....",6.99999880804367,4.14276371752843,15.1350269069264,-1.13502929083901,"Estimable"
"1165","LCS 3334","VT_Scb_21","283077","Heading.time...Julian.date..JD..",137.335584361935,0.603773928081904,138.521198170788,136.149970553081,"Estimable"
"1166","MW757","VT_Scb_21","283078","FHB.grain.incidence.....",4.6325340482566,7.20032762854207,18.7716140376644,-9.50654594115123,"Estimable"
"1167","MW757","VT_Scb_21","283078","FHB.incidence.....",10.70171781693,7.12743905324593,24.6976685697818,-3.29423293592186,"Estimable"
"1168","MW757","VT_Scb_21","283078","FHB.severity.....",25.0000013638226,4.14276371752819,33.1350294627048,16.8649732649404,"Estimable"
"1169","MW757","VT_Scb_21","283078","Heading.time...Julian.date..JD..",135.002716931699,0.603794387381192,136.188370915901,133.817062947498,"Estimable"
"1170","SREXP0117","VT_Scb_21","283079","Heading.time...Julian.date..JD..",128.83770483399,1.05010461145002,130.89976559907,126.77564406891,"Estimable"
"1171","SREXP9105","VT_Scb_21","283080","FHB.grain.incidence.....",45.8004079411856,7.20152435450028,59.9418379075558,31.6589779748154,"Estimable"
"1172","SREXP9105","VT_Scb_21","283080","FHB.incidence.....",31.1220913769812,7.13376393569411,45.1304621228489,17.1137206311134,"Estimable"
"1173","SREXP9105","VT_Scb_21","283080","FHB.severity.....",20.3333347946193,4.14276371752828,28.4683628935016,12.1983066957369,"Estimable"
"1174","SREXP9105","VT_Scb_21","283080","Heading.time...Julian.date..JD..",138.327759357633,0.603781198803325,139.513387443797,137.142131271469,"Estimable"
"1175","SY 576","VT_Scb_21","283081","FHB.grain.incidence.....",60.5681710845389,7.2029938708902,74.7124866987372,46.4238554703406,"Estimable"
"1176","SY 576","VT_Scb_21","283081","FHB.incidence.....",36.3602765724622,7.13520771288581,50.3714824228215,22.349070722103,"Estimable"
"1177","SY 576","VT_Scb_21","283081","FHB.severity.....",9.33333369487735,4.1427637175283,17.4683617937598,1.19830559599493,"Estimable"
"1178","SY 576","VT_Scb_21","283081","Heading.time...Julian.date..JD..",140.345327223008,0.603816466849165,141.531024564037,139.159629881979,"Estimable"
"1179","WX21B","VT_Scb_21","283085","FHB.grain.incidence.....",24.1055337547622,7.20428597985212,38.2523866468331,9.95868086269124,"Estimable"
"1180","WX21B","VT_Scb_21","283085","FHB.incidence.....",3.78887806521075,7.14386927211438,17.8170923747796,-10.2393362443581,"Estimable"
"1181","WX21B","VT_Scb_21","283085","FHB.severity.....",7.00000145922513,4.14276371752837,15.1350295581077,-1.13502663965742,"Estimable"
"1182","WX21B","VT_Scb_21","283085","Heading.time...Julian.date..JD..",138.321879106699,0.603791471656758,139.507527365375,137.136230848023,"Estimable"
"1183","AgriMAXX 513","VT_Scb_21","292070","FHB.grain.incidence.....",14.6285721839221,7.20217580616437,28.7712813875246,0.485862980319482,"Estimable"
"1184","AgriMAXX 513","VT_Scb_21","292070","FHB.incidence.....",3.78876062692725,7.13376393340887,17.7971313683075,-10.219610114453,"Estimable"
"1185","AgriMAXX 513","VT_Scb_21","292070","FHB.severity.....",9.33333452314653,4.14276371752828,17.4683626220289,1.19830642426414,"Estimable"
"1186","AgriMAXX 513","VT_Scb_21","292070","Heading.time...Julian.date..JD..",137.319839030673,0.60381632621017,138.505536095534,136.134141965813,"Estimable"
"1187","AgriMAXX 514","VT_Scb_21","292071","FHB.grain.incidence.....",18.6302370498665,7.20208582866993,32.7727695672047,4.48770453252834,"Estimable"
"1188","AgriMAXX 514","VT_Scb_21","292071","FHB.incidence.....",27.4971407406659,7.13297031860792,41.5039530830773,13.4903283982544,"Estimable"
"1189","AgriMAXX 514","VT_Scb_21","292071","FHB.severity.....",9.33333377091797,4.14276371752828,17.4683618698003,1.19830567203559,"Estimable"
"1190","AgriMAXX 514","VT_Scb_21","292071","Heading.time...Julian.date..JD..",138.6485746788,0.603776966847521,139.834194454792,137.462954902808,"Estimable"
"1191","AgriMAXX 516","VT_Scb_21","292072","FHB.grain.incidence.....",14.4401908642433,7.20315949370359,28.5848317072822,0.29555002120445,"Estimable"
"1192","AgriMAXX 516","VT_Scb_21","292072","FHB.incidence.....",8.45542608764018,7.13376395125668,22.4637968640677,-5.55294468878732,"Estimable"
"1193","AgriMAXX 516","VT_Scb_21","292072","FHB.severity.....",7.00000104375813,4.14276371752829,15.1350291426405,-1.13502705512428,"Estimable"
"1194","AgriMAXX 516","VT_Scb_21","292072","Heading.time...Julian.date..JD..",137.99263544813,0.603789718590356,139.178280264359,136.806990631901,"Estimable"
"1195","AgriMAXX EXP 2002","VT_Scb_21","292073","FHB.grain.incidence.....",15.0706269219792,7.20287212643167,29.2147034700229,0.926550373935431,"Estimable"
"1196","AgriMAXX EXP 2002","VT_Scb_21","292073","FHB.incidence.....",3.70211743181862,7.13864875280606,17.7200803550764,-10.3158454914392,"Estimable"
"1197","AgriMAXX EXP 2002","VT_Scb_21","292073","FHB.severity.....",9.33333489443081,4.14276371752832,17.4683629933133,1.19830679554835,"Estimable"
"1198","AgriMAXX EXP 2002","VT_Scb_21","292073","Heading.time...Julian.date..JD..",135.329793875073,0.60378540479993,136.515430220433,134.144157529712,"Estimable"
"1199","AgriMAXX EXP 2009","VT_Scb_21","292074","FHB.grain.incidence.....",15.3542144623883,7.20249511261562,29.4975506790503,1.2108782457263,"Estimable"
"1200","AgriMAXX EXP 2009","VT_Scb_21","292074","FHB.incidence.....",1.49713923982846,7.13297031417341,15.503951573532,-12.5096730938751,"Estimable"
"1201","AgriMAXX EXP 2009","VT_Scb_21","292074","FHB.severity.....",7.00000009778296,4.14276371752828,15.1350281966653,-1.13502800109941,"Estimable"
"1202","AgriMAXX EXP 2009","VT_Scb_21","292074","Heading.time...Julian.date..JD..",138.00428756132,0.603807808753994,139.189967900692,136.818607221948,"Estimable"
"1203","AgriMAXX EXP 2026","VT_Scb_21","292075","FHB.grain.incidence.....",4.86030814656998,7.20153694735782,19.0017628411788,-9.28114654803887,"Estimable"
"1204","AgriMAXX EXP 2026","VT_Scb_21","292075","FHB.incidence.....",4.62069673349274,7.13132044581064,18.6242692672932,-9.3828758003077,"Estimable"
"1205","AgriMAXX EXP 2026","VT_Scb_21","292075","FHB.severity.....",35.3333327126859,4.14276371752824,43.4683608115682,27.1983046138036,"Estimable"
"1206","AgriMAXX EXP 2026","VT_Scb_21","292075","Heading.time...Julian.date..JD..",133.321580452509,0.603798704610533,134.507242914332,132.135917990686,"Estimable"
"1207","Dyna-Gro 9002","VT_Scb_21","292076","FHB.grain.incidence.....",34.4011676999056,7.22801037532885,48.5946075172737,20.2077278825375,"Estimable"
"1208","Dyna-Gro 9002","VT_Scb_21","292076","FHB.incidence.....",12.7887598388596,7.13376410491606,26.7971309170237,-1.21961123930445,"Estimable"
"1209","Dyna-Gro 9002","VT_Scb_21","292076","FHB.severity.....",16.3333342328851,4.14276374913628,24.4683623938352,8.19830607193495,"Estimable"
"1210","Dyna-Gro 9002","VT_Scb_21","292076","Heading.time...Julian.date..JD..",138.011717298225,0.605271851196072,139.200272536388,136.823162060061,"Estimable"
"1211","Dyna-Gro 9120","VT_Scb_21","292077","FHB.grain.incidence.....",10.0450348508681,7.19967651852253,24.1828362739213,-4.09276657218512,"Estimable"
"1212","Dyna-Gro 9120","VT_Scb_21","292077","FHB.incidence.....",7.37130777712663,7.12645325436731,21.3653227445646,-6.62270719031138,"Estimable"
"1213","Dyna-Gro 9120","VT_Scb_21","292077","FHB.severity.....",20.3333319443805,4.14276371752817,28.4683600432626,12.1983038454983,"Estimable"
"1214","Dyna-Gro 9120","VT_Scb_21","292077","Heading.time...Julian.date..JD..",137.664398900541,0.603818106259332,138.850099460834,136.478698340249,"Estimable"
"1215","Dyna-Gro 9151","VT_Scb_21","292078","FHB.grain.incidence.....",42.2151739519997,7.20261747414274,56.3587504465364,28.071597457463,"Estimable"
"1216","Dyna-Gro 9151","VT_Scb_21","292078","FHB.incidence.....",11.3602776712614,7.13520770909919,25.371483514185,-2.65092817166215,"Estimable"
"1217","Dyna-Gro 9151","VT_Scb_21","292078","FHB.severity.....",11.6666673243305,4.1427637175283,19.8016954232129,3.53163922544807,"Estimable"
"1218","Dyna-Gro 9151","VT_Scb_21","292078","Heading.time...Julian.date..JD..",138.670101505631,0.603813734678748,139.855793481574,137.484409529688,"Estimable"
"1219","Dyna-Gro 9172","VT_Scb_21","292079","FHB.grain.incidence.....",11.9368353320351,7.20047373485835,26.0762022262894,-2.20253156221924,"Estimable"
"1220","Dyna-Gro 9172","VT_Scb_21","292079","FHB.incidence.....",10.1615332823605,7.13120411883463,24.1648773881638,-3.8418108234428,"Estimable"
"1221","Dyna-Gro 9172","VT_Scb_21","292079","FHB.severity.....",6.99999836434027,4.14276371752823,15.1350264632225,-1.13502973454201,"Estimable"
"1222","Dyna-Gro 9172","VT_Scb_21","292079","Heading.time...Julian.date..JD..",138.317798238008,0.603812053470558,139.503486912611,137.132109563406,"Estimable"
"1223","Dyna-Gro WX20734","VT_Scb_21","292080","FHB.grain.incidence.....",29.3456764904312,7.20164461129998,43.4873426016823,15.2040103791801,"Estimable"
"1224","Dyna-Gro WX20734","VT_Scb_21","292080","FHB.incidence.....",31.4552022292999,7.13190543579013,45.4599234913999,17.4504809671999,"Estimable"
"1225","Dyna-Gro WX20734","VT_Scb_21","292080","FHB.severity.....",6.99999781908498,4.14276371752825,15.1350259179673,-1.13503027979734,"Estimable"
"1226","Dyna-Gro WX20734","VT_Scb_21","292080","Heading.time...Julian.date..JD..",139.654824123372,0.603821016702085,140.840530398819,138.469117847925,"Estimable"
"1227","Dyna-Gro WX20738","VT_Scb_21","292081","FHB.grain.incidence.....",28.0673516952986,7.20080767026759,42.2073743290839,13.9273290615132,"Estimable"
"1228","Dyna-Gro WX20738","VT_Scb_21","292081","FHB.incidence.....",12.8585217688383,7.12986496385504,26.859236213833,-1.14219267615627,"Estimable"
"1229","Dyna-Gro WX20738","VT_Scb_21","292081","FHB.severity.....",9.33333503714494,4.14276371752822,17.4683631360272,1.19830693826268,"Estimable"
